,date,Operador,Militar,Ruta_vuelo,Tipo_vuelo_Nac_Int,Lugar_accidente,flight_no,ac_type,registration,cn_ln,all_aboard,passengers,crew_aboard,Total_fatalities,passenger_fatalities,crew_fatalities,ground_fatalities,summary,take_off,landing,hijacked,lost_contact
409,2009-03-22 14:28:00,Eagle Cap Leasing,0,"ca,mt,us",1,"Butte, Montana",?,Pilatus PC-12/45,N128CM,403,14,13,1,14,13,1,0,"The plane crashed 500 feet short of the runway while attempting to land at Bert Mooney Airport. The plane took a nosedive and crashed near Holy Cross cemetery. The plane was carrying children and adults from California to a skiing vacation in Montana when it diverted from its planned destination of Bozeman to Butte. The pilot, who did not use a required anti-ice additive in the fuel,continued to fly despite a deteriorating fuel system. In addition, the plane was 600 pounds over it's take-off weight.",0,1,0,0
410,2009-03-23 06:48:00,FedEx,0,"cn,jp",1,"Tokyo, Japan",80,McDonnell Douglas MD-11,N526FE,48600/560,2,0,2,2,0,2,0,"The fatigued pilot flying the cargo plane flared too late on landing. From his position in the cockpit he was then apparently unable to tell that the main gear had bounced and the tail was rising, so he pitched the plane down to bring the nose to the ground, instead of up to recover from the bounce. The plane bounced again, harder, lost  control, veered to the left, turned over, and was destroyed by fire.",0,1,0,0
411,2009-04-01 14:00:00,Bond Offshore Helicopters,0,"gb,us",1,"Off Crimond, Scotland",?,Eurocopter AS 332L2 Super Puma 2,G-REDL,?,16,14,2,16,14,2,0,The helicopter crashed 35 miles East of Crimond in the North Sea while transporting oil workers. A mayday was received prior to the crash. Catastrophic failure of the main rotor gearbox.,0,0,0,0
412,2009-04-06 12:30:00,Military - Indonesian Air Force,1,No_identificado,2,"Bandung, Indonesia",?,Fokker F-27 Friendship 400M,A-2703,10538,24,18,6,24,18,6,0,"While returning from a military training exercise, and attempting to land, the aircraft struck a hanger and burst into flames.",0,1,0,0
413,2009-04-09 07:00:00,Aviastar Mandiri,0,"Jayapura,Wamena-id",0,"Near Wamena, Indonesia",?,British Aerospace BAe-146-300,PK-BRD,E3189,6,0,6,6,0,6,0,"The cargo plane crashed into Gunung Pike mountain while on approach and attempting to land at Wamena Airport. The crew did not appear to have awareness of the aircraft’s proximity with terrain until impact with terrain was imminent. The flight crew did not act on the Enhanced Ground Proximity Warning System aural warnings, and did not conform to the operator’s published operating procedures.",0,1,0,0
414,2009-04-29 06:00:00,Bako Air,0,"cg,cf,cd,zw",1,"Massamba, Democratic Republic of Congo",?,Boeing B-737-200,TL-ADM,22264/753,7,5,2,7,5,2,0,Crashed while en route on a ferrying flight. The plane had not been flown for a year.,0,0,0,0
415,2009-05-03 12:00:00,Military - Venezuelan Army,1,Patrol-pl,0,"Near El Alto de Rubio, Venezuela",?,Mi-35,EV08114,?,18,16,2,18,16,2,0,The helicopter was patrolling along the Venezuelan / Colombian border when radar contact was lost.,0,0,0,0
416,2009-05-20 06:30:00,Military - Indonesian Air Force,1,"Jakarta,Maduin-id",0,"Near Madiun, Indonesia",?,Lockheed C-130 Hercules,A-1325,1982,112,98,14,112,98,14,2,"While on approach, the military transport crashed into 4 houses, skidded into a rice field and burst into flames.",0,1,0,0
417,2009-05-26 00:00:00,Service Air,0,"Goma,Isiro-cd",0,"Near Isiro, Democratic Republic Congo",?,Antonov An-26,9Q-CSA,5005,4,0,4,4,0,3,0,The cargo plane crashed while on approach to Isiro-Matari Airport.,0,1,0,0
418,2009-06-01 00:15:00,Air France,0,"br,fr",1,"Atlantic Ocean, 570 miles northeast of Natal, Brazil",447,Airbus A330-203,F-GZCP,660,228,216,12,228,216,12,0,"The Airbus went missing over the Atlantic Ocean on a flight from Rio de Janeiro to Paris, France. The plane departed from Rio de Janeiro-Galeao International Airport at 19:03 LT bound for Charles de Gaulle Airport in Paris. The last radio contact with the flight was at 01:33 UTC.  The aircraft left CINDACTA III radar coverage at 01:48 UTC, flying normally at FL350. The aircraft reportedly went through a thunderstorm with strong turbulence at 02:00 UTC. At 02:14 UTC an automated message was received indicating a failure of the electrical system. The plane carried 12 crew members and 216 passengers. The wreckage was finally discovered on April 3, 2011 using unmanned submarines.  Flight447 passed into clouds associated with a large system of thunderstorms, its speed sensors became iced over, and the autopilot disengaged. In the ensuing confusion, the pilots lost control of the airplane because they reacted incorrectly to the loss of instrumentation and then seemed unable to comprehend the nature of the problems they had caused. Neither weather nor malfunction doomed flight, nor a complex chain of error, but a simple but persistent mistake on the part of one of the pilots.   The crew did not realize the plane was in a stall, were insufficiently trained in flying manually, and never informed the passengers that anything was wrong before they plunged into the sea. The captain was on a rest break when the warnings began. The two co-pilots were facing faulty speed readings from unreliable sensors and repeated alarm signals, but fail to explain why the pilots responded the way they did. It's unclear why the co-pilot at the controls maintained a nose-up input - contrary to the normal procedure to come out of an aerodynamic stall. Normally, the nose should be pointed slightly downward to regain lift in such a stall, often caused because the plane is traveling too slowly. A basic maneuver for stall recovery, which pilots are taught at the outset of their flight training, is to push the yoke forward and apply full throttle to lower the nose of the plane and build up speed. The report confirms that external speed sensors obstructed by ice crystals produced irregular speed readings on the plane. Since the accident, Air France has replaced the speed monitors on all its Airbus A330 and A340 aircraft. The BEA said neither of the co-pilots at the controls had received recent training for manual aircraft handling, or had any high-altitude schooling in case of unreliable air speed readings. A stall warning sounded numerous times, and once for a full 54 seconds, but the crew made no reference to it in cockpit exchanges before the jet crashed.",0,0,0,0
419,2009-06-07 08:30:00,Strait Air,0,"Lourdes de Blanc Sablon,Port Hope Simpson-ca",0,"Near Port Hope Simpson, Newfoundland, Canada",?,Britten-Norman BN-2A-27 Islander,C-FJJR,424,1,0,1,1,0,1,0,The air ambulance crashed into hills while attempting to land in heavy fog about 4 miles from the airport.,0,1,0,0
420,2009-06-08 00:00:00,Military - Indian Air Force,1,"Jorhat,Mechuka-in",0,"State of Arunachal Pradesh, India",?,Antonov An-32,?,?,13,6,7,13,6,7,0,The military transport went missing while en route and might have crashed due to heavy rain in the mountainous region.,0,0,0,0
421,2009-06-29 16:01:00,Aviastar Mandiri,0,"id,br",1,"Near Wamena, Indonesia",?,de Havilland Canada DHC-6 Twin Otter 300,PK-BRO,756,3,0,3,3,0,3,0,"While en route and nearing it's destination, the cargo plane crashed into a 9,600 ft. mountain in the Tangma district.",0,0,0,0
422,2009-06-30 01:51:00,Yemenia Airway,0,"km,ye",1,"Off Mitsamiouli, Comoros",626,Airbus A310-324,7O-ADJ,535,153,142,11,152,141,11,0,"The plane crashed into the Indian Ocean, 10 miles off the coast,while attempting a second approach to Hahaya Airport in Moroni. A 12 year old girl survived the accident. Crew error. The accident was due to inappropriate action by the crew during a non-stabilizing maneuver.",0,0,0,0
423,2009-07-03 00:00:00,Military - Pakistan Army,1,No_identificado,2,"Near,  Peshawar ,  Pakistan",?,Mil Mi-17,?,?,26,24,2,26,24,2,0,The military helicopter crashed en route while transporting troops.,0,0,0,0
424,2009-07-15 11:33:00,Caspian Airlines,0,"am,ir",1,"Near Qazvin, Iran",RV-7908,Tupolev 154M,EP-CPG,87A-748,168,153,15,168,153,15,0,"The airliner crashed into a field 75 miles northwest of Tehran, 11 minutes after taking off from Imam Khomeini Airport. The plane exploded and disintegrated upon impact. Separation of a piece of the low pressure compressor from the No. 1 engine. Debris from that  hit the aircraft  body, disabling the fuel lines.",1,0,0,0
425,2009-07-19 11:50:00,Vertical-T Air,0,No_identificado,2,"Kandahar Airport, Afghanistan",?,Mil Mi-8,?,?,21,0,0,16,0,0,0,A civilian contractor's helicopter crashed while attempting to take off.,1,0,0,0
426,2009-07-24 18:20:00,Aria Airlines,0,"Mashad,Tehran-ir",0,"Mashad, Iran",1525,Ilyushin Il-62M,UP-16208,1591525/257,153,138,15,16,3,13,0,"While attempting to land, the plane skidded off the runway and crashed into a wall. Iran's Civil Aviation Organization stated the plane flew too fast during the approach and landing. The usual landing speed for an Il-62 would have been between 145 and 165 mph, however, it landed at a speed of 197 mph. Because of this, the airplane ran off the runway and collided with a wall.",0,1,0,0
427,2009-08-02 10:25:00,Merpati Nusantara Airlines,0,"Jayapura,Oksibil-id",0,"Ampisibil Village, Indonesia",9760D,de Havilland Canada DHC-6 Twin Otter 300,PK-NVC,626,16,13,3,16,13,3,0,"Contact was lost with the aircraft 15 minutes after taking off. Debris was found in the Bintang mountains at an elevation of 9,300 feet. The crew did not maintain visual flight procedures when flying below lowest safe altitude, and the aircraft was flown into cloud in the vicinity of gap north west of Oksibil. The accident was consistent with controlled flight into terrain.",1,0,0,0
428,2009-08-04 14:30:00,Bangkok Airlines,0,"th,ci",1,"Koh Samui, Thailand",226,ATR-72-212A,HS-PGL,670,72,68,4,1,0,1,0,"The plane skidded off the runway and collided with an unused control tower, killing the pilot.",0,0,0,0
429,2009-08-08 12:00:00,Liberty Helicopter Sightseeing Tours / Private,0,"us,it",1,"New York, New York",?,Eurocopter AS-350BA / Piper PA-32R-300,N401lH / N71MC,3059 / 32R-7680172,9,7,2,9,7,2,0,Midair collision between a sightseeing helicopter and Piper Saratoga. Both aircraft fell into the Hudson River after colliding. The private plane approached and hit the the helicopter at almost a 90 degree angle. Both were flying VFR. Six killed on the helicopter and 3 aboard the private plane.,0,0,0,0
430,2009-08-11 11:14:00,Airlines  PNG,0,"Kokoda,Port Moreby-pg",0,"Near Port Moresby, Papua New Guinea",4684,de Havilland Canada DHC-6 Twin Otter 300,P2-MCB,441,13,11,2,13,11,2,0,"The aircraft crashed on the eastern side of the Kokoda Gap, about 11 kms. southeast of Kokoda Airport. The aircraft impacted steep, heavily timbered terrain in a near-level altitude. Significant layers of clouds were in the area between the altitudes of 800 and 18,000 ft. with isolated showers and thunderstorms and embedded Cumulo Nimbus clouds.",0,0,0,0
431,2009-08-26 05:00:00,Aero Fret Business,0,"Brazzaville,Pointe Noire-cg",0,"Nganga Lingolo, Congo",?,Antonov An-12BK,TN-AIA,6344607,7,2,5,7,2,5,0,"The cargo plane crashed 7 miles SE of Brazzaville into a cemetery, short of the runway, while on approach to land. Reports indicate the rear of the plane had been on fire and the aircraft broke up before it hit the ground.",0,1,0,0
432,2009-09-08 10:30:00,Military - Kazakhstan border guard service,1,Patrol-pl,0,"Ugamsk Gorge, South Kazakistan",?,Mil Mi-8,?,?,13,0,0,10,0,0,0,The helicopter crashed while while pursuing suspected gunmen near the Uzbek border.,0,0,0,0
433,2009-09-24 08:00:00,SA Airlink,0,"Durban,Pietemaritburg,South Africa-za",0,"Merebank, South Africa",8911,British Aerospace Jetstream 41,ZS-NRM,41069,3,0,3,1,0,1,0,"The aircraft was on a positioning flight when it suffered an engine failure on take off.  The crew declared an emergency but the plane crashed onto a vacant lot, slid though a  fence and broke up on the grounds of a school, 400 meters from the runway. Instead of shutting down the malfunctioning engine, the pilot switched off the left engine - which was serviceable.",1,0,0,0
434,2009-09-25 23:30:00,Omniflight Helicopters Inc.,0,"Charleston,Conway-us",0,"Georgetown, South Carolina",?,Eurocopter AS350-B2,N417AE,9032,3,2,1,3,2,1,0,"The air ambulance crashed shortly after departure after dropping off a patient and while returning to base. The pilot, medic and nurse were all killed. The pilot’s decision to continue the visual flight rules flight into an area of instrument meteorological conditions, which resulted in the pilot’s spatial disorientation and a loss of control of the helicopter. Contributing to the accident was the inadequate oversight of the flight by Omniflight’s Operational Control Center.",0,0,0,0
435,2009-10-17 12:38:00,Victoria Air,0,"Manila,Philippines,Puerto Princesa-ph",0,"Manila, Philippines",?,Douglas DC-3C,RPC550,25737/14292,4,0,4,4,0,4,0,Shortly after take off the crew reported engine problems and requested an emergency return to the airport. The pilot was not able to make the turn and the cargo plane crashed into an abandoned warehouse and burst into flames.,1,0,0,0
436,2009-10-21 15:31:00,Azzi,0,"ae,sd",1,"Sharjah, United Arab Emirates",?,Boeing 707-330C,ST-AKW,20123/788,6,0,6,6,0,6,0,"The cargo plane took off, banked to the right and crashed into the desert, 3km from the airport.",0,0,0,0
437,2009-10-22 10:45:00,Divi Divi Air,0,"Bonaire,Curacao,Netherlands Antilles-nl",0,"Off Bonaire, Netherlands Antilles",016,Britten-Norman BN-2A-8 Island,PJ-SUN,377,10,9,1,1,0,1,0,"While on approach, the right engine failed and the pilot was not able to maintain altitude. The plane ditched into the ocean.Nine passengers were rescued but the pilot was not able to leave the sinking plane and died.",0,1,0,0
